T: 26934 Ax: 22.63 Ay: -25.56 Az: -1004.00
T: 26940 Ax: 22.63 Ay: -25.56 Az: -1004.00
T: 26946 Ax: 22.63 Ay: -28.12 Az: -999.42
T: 26952 Ax: 22.63 Ay: -28.12 Az: -999.42
T: 26958 Ax: 22.63 Ay: -28.79 Az: -995.76
T: 26963 Ax: 22.63 Ay: -28.79 Az: -995.76
T: 26971 Ax: 22.63 Ay: -34.47 Az: -995.76
T: 26976 Ax: 22.63 Ay: -34.47 Az: -995.76
T: 26982 Ax: 22.63 Ay: -28.79 Az: -999.42
T: 26988 Ax: 22.63 Ay: -28.79 Az: -999.42
T: 26994 Ax: 22.63 Ay: -34.47 Az: -999.42
T: 26999 Ax: 22.63 Ay: -34.47 Az: -999.42
Collision (threshold 40)
