0.00,500.00,0.00,500.00
290.16,-2401.00,287.11,-2371.00
-6.11,561.00,-6.11,561.00
82.47,-324.00,85.52,-355.00
-58.03,1080.00,-48.87,988.00
70.25,-202.00,76.36,-263.00
18.33,316.00,-39.71,897.00
149.66,-996.00,91.63,-416.00
-42.76,927.00,-51.92,1019.00
82.47,-324.00,70.25,-202.00
-58.03,1080.00,27.49,225.00
79.41,-294.00,100.79,-507.00
-51.92,1019.00,-109.96,1599.00
76.36,-263.00,54.98,-49.00
-42.76,927.00,158.82,-1088.00
97.74,-477.00,-277.94,3279.00
-42.76,927.00,-9.16,591.00
91.63,-416.00,458.15,-4081.00
-45.81,958.00,45.81,41.00
91.63,-416.00,-134.39,1843.00
-58.03,1080.00,284.05,-2340.00
65.88,-158.00,-2.99,529.00
64.14,-141.00,97.74,-477.00
-219.91,2699.00,-61.09,1110.00
131.34,-813.00,67.20,-171.00
-58.03,1080.00,51.92,-19.00
85.52,-355.00,-109.96,1599.00
-36.65,866.00,235.18,-1851.00
73.30,-233.00,-18.33,683.00
3.05,469.00,76.36,-263.00
134.39,-843.00,-27.49,774.00
-42.76,927.00,100.79,-507.00
76.36,-263.00,-58.03,1080.00
-18.33,683.00,58.03,-80.00
116.06,-660.00,128.28,-782.00
-39.71,897.00,-302.38,3523.00
64.14,-141.00,-9.16,591.00
67.20,-171.00,464.26,-4142.00
-238.24,2882.00,51.92,-19.00
103.85,-538.00,-198.53,2485.00
-42.76,927.00,216.86,-1668.00
70.25,-202.00,-15.27,652.00
27.49,225.00,82.47,-324.00
88.58,-385.00,-67.20,1171.00
-91.63,1416.00,61.09,-110.00
64.14,-141.00,103.85,-538.00
82.47,-324.00,-332.92,3829.00
-339.03,3890.00,-12.22,622.00
9.16,408.00,455.09,-4050.00
452.04,-4020.00,36.65,133.00
30.54,194.00,-58.03,1080.00
9.16,408.00,351.25,-3012.00
397.06,-3470.00,18.33,316.00
30.54,194.00,82.47,-324.00
0.00,500.00,-58.03,1080.00
390.95,-3409.00,64.14,-141.00
24.43,255.00,82.47,-324.00
58.03,-80.00,-342.08,3920.00
109.96,-599.00,-15.27,652.00
-299.32,3493.00,461.20,-4112.00
-3.05,530.00,61.09,-110.00
461.20,-4112.00,-287.11,3371.00
61.09,-110.00,100.79,-507.00
-277.94,3279.00,-73.30,1233.00
122.17,-721.00,54.98,-49.00
-61.09,1110.00,155.77,-1057.00
61.09,-110.00,-271.84,3218.00
109.96,-599.00,3.05,469.00
-305.43,3554.00,458.15,-4081.00
-9.16,591.00,67.20,-171.00
458.15,-4081.00,-335.98,3859.00
54.98,-49.00,58.03,-80.00
-226.02,2760.00,119.12,-691.00
186.31,-1363.00,-302.38,3523.00
-3.05,530.00,-21.38,713.00
94.68,-446.00,445.93,-3959.00
-33.60,835.00,58.03,-80.00
79.41,-294.00,-253.51,3035.00
-39.71,897.00,146.61,-966.00
65.88,-158.00,-35.93,859.00
67.20,-171.00,76.36,-263.00
-244.35,2943.00,-27.49,774.00
88.58,-385.00,94.68,-446.00
-51.92,1019.00,-51.92,1019.00
64.14,-141.00,58.03,-80.00
76.36,-263.00,125.23,-752.00
-308.49,3584.00,-296.27,3462.00
15.27,347.00,-24.43,744.00
455.09,-4050.00,452.04,-4020.00
51.92,-19.00,64.14,-141.00
-198.53,2485.00,-314.60,3645.00
195.48,-1454.00,67.20,-171.00
-21.38,713.00,51.92,-19.00
85.52,-355.00,-109.96,1599.00
-48.87,988.00,226.02,-1760.00
61.09,-110.00,-9.16,591.00
103.85,-538.00,88.58,-385.00
-296.27,3462.00,-36.65,866.00
0.00,500.00,67.20,-171.00
