0.00,500.00,0.00,500.00
296.27,-2462.00,302.38,-2523.00
3.05,469.00,15.27,347.00
91.63,-416.00,91.63,-416.00
-58.03,1080.00,-64.14,1141.00
76.36,-263.00,73.30,-233.00
-36.65,866.00,-12.22,622.00
103.85,-538.00,134.39,-843.00
-54.98,1049.00,-48.87,988.00
67.20,-171.00,73.30,-233.00
45.81,41.00,-21.38,713.00
-58.03,1080.00,137.44,-874.00
299.32,-2493.00,-45.81,958.00
3.05,469.00,73.30,-233.00
92.83,-428.00,-5.99,559.00
-51.92,1019.00,131.34,-813.00
76.36,-263.00,-51.92,1019.00
-30.54,805.00,70.25,-202.00
116.06,-660.00,18.33,316.00
-39.71,897.00,161.88,-1118.00
70.25,-202.00,-30.54,805.00
21.38,286.00,85.52,-355.00
143.55,-935.00,-58.03,1080.00
-51.92,1019.00,76.36,-263.00
70.25,-202.00,-33.60,835.00
30.54,194.00,103.85,-538.00
61.09,-110.00,-61.09,1110.00
33.60,164.00,85.52,-355.00
91.63,-416.00,-70.25,1202.00
-149.66,1996.00,54.98,-49.00
54.98,-49.00,167.99,-1179.00
183.26,-1332.00,-293.22,3432.00
-247.40,2974.00,-15.27,652.00
21.38,286.00,470.37,-4203.00
470.37,-4203.00,48.87,11.00
33.60,164.00,-180.21,2302.00
-33.60,835.00,256.56,-2065.00
381.79,-3317.00,-12.22,622.00
45.81,41.00,61.09,-110.00
-134.39,1843.00,94.68,-446.00
281.00,-2309.00,-342.08,3920.00
12.22,377.00,-27.49,774.00
100.79,-507.00,473.42,-4234.00
-38.93,889.00,62.88,-128.00
94.68,-446.00,-302.38,3523.00
-45.81,958.00,103.85,-538.00
67.20,-171.00,-51.92,1019.00
54.98,-49.00,73.30,-233.00
-143.55,1935.00,-6.11,561.00
204.64,-1546.00,113.01,-630.00
-12.22,622.00,-48.87,988.00
79.41,-294.00,64.14,-141.00
-58.03,1080.00,79.41,-294.00
73.30,-233.00,-348.19,3981.00
3.05,469.00,-18.33,683.00
134.39,-843.00,461.20,-4112.00
-27.49,774.00,70.25,-202.00
94.68,-446.00,-366.52,4165.00
-39.71,897.00,30.54,194.00
91.63,-416.00,390.95,-3409.00
-45.81,958.00,-33.60,835.00
64.14,-141.00,70.25,-202.00
82.47,-324.00,15.27,347.00
-339.03,3890.00,152.72,-1027.00
-30.54,805.00,-27.49,774.00
452.04,-4020.00,82.47,-324.00
73.30,-233.00,-45.81,958.00
-372.63,4226.00,67.20,-171.00
12.22,377.00,51.92,-19.00
488.69,-4386.00,-119.12,1691.00
88.58,-385.00,238.24,-1882.00
-433.71,4837.00,-18.33,683.00
-50.91,1009.00,59.89,-98.00
461.20,-4112.00,113.01,-630.00
73.30,-233.00,-314.60,3645.00
-378.74,4287.00,-12.22,622.00
9.16,408.00,467.31,-4173.00
467.31,-4173.00,58.03,-80.00
67.20,-171.00,-262.67,3126.00
-329.87,3798.00,161.88,-1118.00
64.14,-141.00,-18.33,683.00
82.47,-324.00,88.58,-385.00
-332.92,3829.00,-58.03,1080.00
-30.54,805.00,61.09,-110.00
452.04,-4020.00,103.85,-538.00
79.41,-294.00,-314.60,3645.00
-430.66,4806.00,-12.22,622.00
-42.76,927.00,467.31,-4173.00
452.04,-4020.00,58.03,-80.00
54.98,-49.00,-265.73,3157.00
-241.29,2912.00,146.61,-966.00
158.82,-1088.00,-24.43,744.00
-27.49,774.00,67.20,-171.00
82.47,-324.00,48.87,11.00
-64.14,1141.00,-82.47,1324.00
45.81,41.00,268.78,-2187.00
259.62,-2096.00,0.00,500.00
-152.72,2027.00,76.36,-263.00
36.65,133.00,-21.38,713.00
