2, 117
4, 192
6, 281
8, 456
10, 530
12, 608
14, 781
16, 901
18, 956
20, 1105
22, 1267
24, 1342
26, 1482
28, 1550
30, 1651    
32, 1730 
34, 1870
36, 1985
38, 2074
40, 2230
42, 2342
44, 2074
46, 2155
48, 2315
50, 2400
52, 2510 
54, 2600
56, 2746
58, 2915
60, 3016
62, 3013


