155,2
213,4
289,6
454,8
573,10
713,12
767,14
945,16
1020,18
1151,20
1264,22
1301,24
1271,26
1254,28
1663,30
1802,32
1894,34
2031,36
2104,38
2213,40
2333,42
2468,44
2555,46
2699,48
2775,50
2913,52
3017,54
3127,56
3246,58
3340,60
3449,62
3564,64
3680,66
3791,68
3930,70
4042,72
4238,74



